1230000.000000	0.031228	-0.246594	-0.306147	8.135149	2.036726	10.149536	14.445878	5.895792	-0.324516	
1235000.000000	0.030122	-0.248450	-0.305218	8.133287	2.028980	10.150727	14.439091	5.887598	-0.332579	
1240000.000000	0.028822	-0.250205	-0.304296	8.131355	2.021641	10.152401	14.431312	5.879652	-0.340130	
1245000.000000	0.027348	-0.251856	-0.303363	8.129354	2.014778	10.154555	14.422557	5.871996	-0.347152	
1250000.000000	0.025727	-0.253398	-0.302400	8.127298	2.008449	10.157184	14.412860	5.864681	-0.353626	
1255000.000000	0.023987	-0.254824	-0.301383	8.125180	2.002703	10.160245	14.402225	5.857742	-0.359530	
1260000.000000	0.022162	-0.256124	-0.300284	8.122997	1.997580	10.163693	14.390670	5.851215	-0.364841	
1265000.000000	0.020287	-0.257285	-0.299071	8.120761	1.993114	10.167486	14.378245	5.845147	-0.369536	
1270000.000000	0.018401	-0.258294	-0.297711	8.118493	1.989332	10.171593	14.365026	5.839592	-0.373593	
1275000.000000	0.016545	-0.259136	-0.296170	8.116214	1.986253	10.175975	14.351098	5.834603	-0.376989	
1280000.000000	0.014758	-0.259790	-0.294407	8.113943	1.983886	10.180591	14.336550	5.830227	-0.379704	
